id,row,col,alive_percent,resilience
664,18,16,89.8611,0.879311
665,18,17,99.0278,0.988779
666,18,18,96.9444,0.963992
667,18,19,93.4722,0.914839
668,18,20,96.9444,0.963992
669,18,21,99.0278,0.989192
670,18,22,97.5,0.972855
671,18,23,97.5,0.972855
672,18,24,98.3333,0.979713
673,18,25,46.6667,0.364214
674,18,26,97.5,0.972855
675,18,27,46.6667,0.364214
676,18,28,99.0278,0.989949
677,18,29,89.8611,0.879311
678,18,30,89.8611,0.879311
679,18,31,45.0,0.32284
680,18,32,89.8611,0.879311
681,18,33,59.3056,0.492174
682,18,34,96.5278,0.952669
683,18,35,50.9722,0.398141
684,19,0,94.3056,0.93572
685,19,1,89.8611,0.879311
686,19,2,89.8611,0.879311
687,19,3,99.0278,0.988905
688,19,4,89.8611,0.879311
689,19,5,89.8611,0.879311
690,19,6,89.8611,0.879311
691,19,7,89.8611,0.879311
692,19,8,89.8611,0.879311
693,19,9,89.8611,0.879311
694,19,10,89.8611,0.879311
695,19,11,99.0278,0.988905
696,19,12,89.8611,0.879311
697,19,13,89.8611,0.879311
698,19,14,89.8611,0.879311
699,19,15,89.5833,0.868077
700,19,16,96.9444,0.963992
701,19,17,99.0278,0.987919
702,19,18,99.0278,0.987919
703,19,19,99.0278,0.988779
704,19,20,96.9444,0.963992
705,19,21,66.6667,0.599453
706,19,22,96.3889,0.949784
707,19,23,99.0278,0.989949
708,19,24,86.5278,0.833774
709,19,25,97.9167,0.976742
710,19,26,99.0278,0.989121
711,19,27,97.5,0.972855
712,19,28,67.2222,0.603414
713,19,29,45.0,0.321601
714,19,30,99.0278,0.98933
715,19,31,99.0278,0.990278
716,19,32,89.8611,0.879311
717,19,33,94.3056,0.93572
718,19,34,77.5,0.706677
719,19,35,99.0278,0.987919
720,20,0,69.1667,0.619179
721,20,1,94.3056,0.93572
722,20,2,89.8611,0.879311
723,20,3,89.8611,0.879311
724,20,4,89.8611,0.879311
725,20,5,89.8611,0.879311
726,20,6,89.8611,0.879311
727,20,7,89.8611,0.879311
728,20,8,89.8611,0.879311
729,20,9,89.8611,0.879311
730,20,10,89.8611,0.879311
731,20,11,94.3056,0.93572
732,20,12,89.4444,0.864816
733,20,13,89.8611,0.879311
734,20,14,89.8611,0.879311
735,20,15,89.4444,0.864816
736,20,16,96.9444,0.963992
737,20,17,99.0278,0.987919
738,20,18,96.9444,0.963992
739,20,19,99.0278,0.988032
740,20,20,45.9722,0.357938
741,20,21,98.8889,0.984618
742,20,22,99.0278,0.989121
743,20,23,97.5,0.972855
744,20,24,97.5,0.972855
745,20,25,98.3333,0.979713
746,20,26,99.0278,0.989121
747,20,27,73.75,0.656879
748,20,28,54.7222,0.448924
749,20,29,41.5278,0.265562
750,20,30,96.9444,0.962726
751,20,31,98.0556,0.977523
752,20,32,89.8611,0.879311
753,20,33,97.0833,0.960535
754,20,34,50.9722,0.398141
755,20,35,89.4444,0.864816
756,21,0,97.5,0.966321
757,21,1,89.8611,0.879311
758,21,2,89.8611,0.879311
759,21,3,74.8611,0.66386
760,21,4,89.8611,0.879311
761,21,5,89.8611,0.879311
762,21,6,89.8611,0.879311
763,21,7,89.8611,0.879311
764,21,8,99.0278,0.988905
765,21,9,89.8611,0.879311
766,21,10,89.8611,0.879311
767,21,11,85.4167,0.794019
768,21,12,94.3056,0.93572
769,21,13,89.8611,0.879311
770,21,14,85.4167,0.794019
771,21,15,89.8611,0.879311
772,21,16,45.9722,0.357938
773,21,17,99.0278,0.987919
774,21,18,99.0278,0.987919
775,21,19,96.9444,0.963992
776,21,20,96.9444,0.963992
777,21,21,52.0833,0.434338
778,21,22,99.0278,0.988779
779,21,23,99.0278,0.988779
780,21,24,99.0278,0.987919
781,21,25,48.6111,0.376608
782,21,26,49.3056,0.385378
783,21,27,99.0278,0.98933
784,21,28,41.6667,0.261535
785,21,29,66.9444,0.583783
786,21,30,99.0278,0.987919
787,21,31,89.8611,0.879311
788,21,32,89.8611,0.879311
789,21,33,90.8333,0.881419
790,21,34,96.9444,0.962726
791,21,35,50.9722,0.398141
792,22,0,99.0278,0.98933
793,22,1,89.8611,0.879311
794,22,2,89.8611,0.879311
795,22,3,89.8611,0.879311
796,22,4,89.8611,0.879311
797,22,5,89.8611,0.879311
798,22,6,89.8611,0.879311
799,22,7,89.8611,0.879311
800,22,8,89.4444,0.864816
801,22,9,85.4167,0.794019
802,22,10,94.3056,0.93572
803,22,11,89.8611,0.879311
804,22,12,98.3333,0.980724
805,22,13,98.3333,0.980797
806,22,14,98.3333,0.980724
807,22,15,99.0278,0.988779
808,22,16,99.0278,0.98933
809,22,17,99.0278,0.987919
810,22,18,82.3611,0.775973
811,22,19,99.0278,0.987919
812,22,20,96.9444,0.963992
813,22,21,99.0278,0.988779
814,22,22,99.0278,0.987919
815,22,23,99.0278,0.987919
816,22,24,99.0278,0.989032
817,22,25,50.4167,0.386091
818,22,26,87.0833,0.818038
819,22,27,88.1944,0.832522
820,22,28,88.1944,0.832522
821,22,29,88.1944,0.832522
822,22,30,41.3889,0.227827
823,22,31,96.9444,0.962726
824,22,32,98.0556,0.977523
825,22,33,99.0278,0.987919
826,22,34,98.3333,0.980797
827,22,35,98.3333,0.980797
828,23,0,98.3333,0.980797
829,23,1,82.5,0.786533
830,23,2,99.0278,0.988905
831,23,3,89.8611,0.879311
832,23,4,89.8611,0.879311
833,23,5,98.3333,0.980724
834,23,6,98.3333,0.980724
835,23,7,89.8611,0.879311
836,23,8,98.3333,0.980797
837,23,9,89.4444,0.864816
838,23,10,98.3333,0.980797
839,23,11,98.3333,0.980797
840,23,12,99.0278,0.989115
841,23,13,98.3333,0.980724
842,23,14,98.3333,0.980724
843,23,15,99.0278,0.98993
844,23,16,99.0278,0.988032
845,23,17,45.9722,0.357938
846,23,18,99.0278,0.988779
847,23,19,99.0278,0.988779
848,23,20,56.1111,0.448384
849,23,21,99.0278,0.987919
850,23,22,99.0278,0.987919
851,23,23,59.3056,0.529889
852,23,24,89.7222,0.853262
853,23,25,87.0833,0.822763
854,23,26,92.6389,0.891426
855,23,27,88.1944,0.832522
856,23,28,71.8056,0.633373
857,23,29,41.5278,0.265562
858,23,30,50.9722,0.398141
859,23,31,94.3056,0.93572
860,23,32,97.0833,0.960535
861,23,33,98.0556,0.977523
862,23,34,74.8611,0.66386
863,23,35,99.0278,0.990278
864,24,0,99.0278,0.98993
865,24,1,69.1667,0.617434
866,24,2,89.8611,0.879311
867,24,3,89.8611,0.879311
868,24,4,98.3333,0.980724
869,24,5,98.3333,0.980724
870,24,6,98.3333,0.980797
871,24,7,98.3333,0.980797
872,24,8,98.3333,0.980724
873,24,9,98.3333,0.980724
874,24,10,98.3333,0.980797
875,24,11,98.3333,0.980797
876,24,12,98.3333,0.980724
877,24,13,98.3333,0.980724
878,24,14,98.3333,0.980724
879,24,15,96.9444,0.963992
880,24,16,99.0278,0.98993
881,24,17,99.0278,0.989115
882,24,18,79.7222,0.725437
883,24,19,98.3333,0.980797
884,24,20,99.0278,0.989942
885,24,21,99.0278,0.987919
886,24,22,44.7222,0.331445
887,24,23,99.0278,0.988779
888,24,24,90.9722,0.864381
889,24,25,54.7222,0.448924
890,24,26,50.9722,0.398141
891,24,27,99.0278,0.989183
892,24,28,50.9722,0.398141
893,24,29,73.75,0.656879
894,24,30,64.4444,0.554264
895,24,31,98.1944,0.974688
896,24,32,98.3333,0.980724
897,24,33,89.8611,0.879311
898,24,34,97.3611,0.969214
899,24,35,96.8056,0.959757
900,25,0,89.8611,0.879311
901,25,1,99.0278,0.988905
902,25,2,89.8611,0.879311
903,25,3,89.8611,0.879311
904,25,4,89.8611,0.879311
905,25,5,98.3333,0.980724
906,25,6,98.3333,0.980724
907,25,7,98.3333,0.980724
908,25,8,98.3333,0.980724
909,25,9,98.3333,0.980797
910,25,10,90.8333,0.881419
911,25,11,98.3333,0.980724
912,25,12,98.4722,0.982166
913,25,13,98.3333,0.980724
914,25,14,98.3333,0.980724
915,25,15,98.3333,0.980724
916,25,16,98.3333,0.980724
917,25,17,98.3333,0.980797
918,25,18,98.3333,0.980797
919,25,19,98.3333,0.980797
920,25,20,99.0278,0.988779
921,25,21,59.3056,0.529889
922,25,22,99.0278,0.987919
923,25,23,98.1944,0.974688
924,25,24,96.3889,0.948316
925,25,25,50.9722,0.398141
926,25,26,73.3333,0.650554
927,25,27,88.6111,0.843188
928,25,28,98.0556,0.977523
929,25,29,61.25,0.53356
930,25,30,73.75,0.700935
931,25,31,72.9167,0.672298
932,25,32,99.0278,0.987919
933,25,33,89.1667,0.867776
934,25,34,99.0278,0.98993
935,25,35,99.0278,0.990278
936,26,0,89.8611,0.879311
937,26,1,99.0278,0.98993
938,26,2,50.9722,0.398141
939,26,3,98.3333,0.980724
940,26,4,89.8611,0.879311
941,26,5,90.8333,0.881419
942,26,6,98.3333,0.980724
943,26,7,98.3333,0.980797
944,26,8,99.0278,0.989949
945,26,9,98.3333,0.980724
946,26,10,83.1944,0.764684
947,26,11,98.3333,0.980724
948,26,12,98.3333,0.980797
949,26,13,98.3333,0.980797
950,26,14,90.8333,0.881419
951,26,15,79.7222,0.725437
952,26,16,97.0833,0.960535
953,26,17,98.3333,0.980724
954,26,18,98.3333,0.980724
955,26,19,98.3333,0.980797
956,26,20,99.0278,0.987919
957,26,21,98.4722,0.982802
958,26,22,59.3056,0.529889
959,26,23,98.0556,0.977523
960,26,24,50.9722,0.398141
961,26,25,98.0556,0.977523
962,26,26,98.0556,0.977523
963,26,27,50.9722,0.398141
964,26,28,97.7778,0.973495
965,26,29,49.3056,0.423142
966,26,30,61.25,0.53356
967,26,31,98.0556,0.977523
968,26,32,97.5,0.969213
969,26,33,89.8611,0.879311
970,26,34,98.3333,0.980797
971,26,35,99.0278,0.98933
972,27,0,59.3056,0.529889
973,27,1,89.1667,0.867776
974,27,2,96.5278,0.952669
975,27,3,50.9722,0.398141
976,27,4,99.0278,0.989417
977,27,5,86.5278,0.833774
978,27,6,45.0,0.349446
979,27,7,99.0278,0.98933
980,27,8,89.8611,0.879311
981,27,9,90.8333,0.881419
982,27,10,98.3333,0.980724
983,27,11,90.8333,0.881419
984,27,12,98.3333,0.980797
985,27,13,98.3333,0.980797
986,27,14,98.3333,0.980797
987,27,15,98.3333,0.980797
988,27,16,90.8333,0.881419
989,27,17,98.3333,0.980797
990,27,18,98.3333,0.980724
991,27,19,97.7778,0.973495
992,27,20,98.0556,0.977523
993,27,21,89.1667,0.867776
994,27,22,98.0556,0.977523
995,27,23,98.0556,0.977523
996,27,24,98.0556,0.977523
997,27,25,98.0556,0.977523
998,27,26,61.25,0.53356
999,27,27,98.0556,0.977996
1000,27,28,50.9722,0.398141
1001,27,29,89.1667,0.867776
1002,27,30,62.0833,0.519296
1003,27,31,59.8611,0.495014
1004,27,32,69.1667,0.619179
1005,27,33,99.0278,0.988779
1006,27,34,96.9444,0.963992
1007,27,35,99.0278,0.987919
1008,28,0,89.4444,0.864816
1009,28,1,89.8611,0.879311
1010,28,2,53.3333,0.455518
1011,28,3,99.0278,0.98933
1012,28,4,99.0278,0.988032
1013,28,5,99.0278,0.989032
1014,28,6,75.1389,0.694154
1015,28,7,89.8611,0.879311
1016,28,8,53.3333,0.455518
1017,28,9,98.3333,0.980797
1018,28,10,98.3333,0.980797
1019,28,11,98.3333,0.980724
1020,28,12,98.4722,0.982166
1021,28,13,98.3333,0.980797
1022,28,14,98.3333,0.980724
1023,28,15,95.9722,0.949234
1024,28,16,98.3333,0.980797
1025,28,17,98.3333,0.980797
1026,28,18,93.75,0.913089
1027,28,19,89.1667,0.867776
1028,28,20,98.0556,0.977523
1029,28,21,98.0556,0.977523
1030,28,22,99.0278,0.988635
1031,28,23,98.0556,0.977523
1032,28,24,50.9722,0.398141
1033,28,25,50.1389,0.370024
1034,28,26,91.1111,0.874296
1035,28,27,98.0556,0.977523
1036,28,28,50.9722,0.398141
1037,28,29,98.0556,0.977523
1038,28,30,64.4444,0.554264
1039,28,31,98.3333,0.980724
1040,28,32,99.0278,0.990278
1041,28,33,96.9444,0.963992
1042,28,34,97.5,0.972855
1043,28,35,99.0278,0.987919
1044,29,0,90.8333,0.881419
1045,29,1,89.8611,0.879311
1046,29,2,96.9444,0.963992
1047,29,3,99.0278,0.987919
1048,29,4,99.0278,0.987919
1049,29,5,77.5,0.706677
1050,29,6,89.8611,0.879311
1051,29,7,89.4444,0.864816
1052,29,8,98.3333,0.980797
1053,29,9,98.3333,0.980797
1054,29,10,98.3333,0.980797
1055,29,11,47.3611,0.351286
1056,29,12,64.8611,0.56575
1057,29,13,98.3333,0.980797
1058,29,14,84.7222,0.787895
1059,29,15,93.75,0.913089
1060,29,16,98.3333,0.980724
1061,29,17,98.3333,0.980797
1062,29,18,98.75,0.985336
1063,29,19,50.9722,0.398141
1064,29,20,99.0278,0.988635
1065,29,21,98.0556,0.977523
1066,29,22,89.1667,0.867776
1067,29,23,98.0556,0.977523
1068,29,24,98.0556,0.977523
1069,29,25,98.0556,0.977523
1070,29,26,97.7778,0.973495
1071,29,27,66.9444,0.583783
1072,29,28,49.5833,0.376244
1073,29,29,96.6667,0.952038
1074,29,30,87.0833,0.818038
1075,29,31,86.5278,0.833774
1076,29,32,89.8611,0.879311
1077,29,33,98.4722,0.982802
1078,29,34,99.0278,0.98993
1079,29,35,99.0278,0.989007
1080,30,0,65.6944,0.582581
1081,30,1,99.0278,0.989032
1082,30,2,96.9444,0.962726
1083,30,3,70.1389,0.620954
1084,30,4,89.8611,0.879311
1085,30,5,98.3333,0.980724
1086,30,6,98.3333,0.980724
1087,30,7,44.7222,0.317778
1088,30,8,58.4722,0.469885
1089,30,9,98.3333,0.980797
1090,30,10,98.3333,0.980724
1091,30,11,98.3333,0.980797
1092,30,12,98.3333,0.980724
1093,30,13,98.3333,0.980797
1094,30,14,98.3333,0.980724
1095,30,15,98.3333,0.980724
1096,30,16,98.3333,0.980724
1097,30,17,50.9722,0.398141
1098,30,18,50.9722,0.398141
1099,30,19,50.9722,0.398141
1100,30,20,98.0556,0.977523
1101,30,21,61.25,0.53356
1102,30,22,98.0556,0.977523
1103,30,23,98.0556,0.977523
1104,30,24,60.6944,0.520199
1105,30,25,98.0556,0.977996
1106,30,26,98.0556,0.977523
1107,30,27,98.0556,0.977523
1108,30,28,64.4444,0.554264
1109,30,29,97.3611,0.963215
1110,30,30,86.5278,0.833774
1111,30,31,97.5,0.972855
1112,30,32,89.8611,0.879311
1113,30,33,89.8611,0.879311
1114,30,34,45.0,0.339953
1115,30,35,98.0556,0.977523
1116,31,0,98.3333,0.980797
1117,31,1,98.3333,0.980797
1118,31,2,98.0556,0.977523
1119,31,3,99.0278,0.988032
1120,31,4,98.3333,0.980797
1121,31,5,90.8333,0.881419
1122,31,6,96.9444,0.963992
1123,31,7,58.4722,0.469885
1124,31,8,99.0278,0.990278
1125,31,9,98.3333,0.980724
1126,31,10,98.3333,0.980724
1127,31,11,90.8333,0.881419
1128,31,12,65.2778,0.562116
1129,31,13,90.8333,0.881419
1130,31,14,98.3333,0.980724
1131,31,15,98.3333,0.980724
1132,31,16,98.3333,0.980724
1133,31,17,50.9722,0.398141
1134,31,18,99.0278,0.989183
1135,31,19,98.0556,0.977523
1136,31,20,50.9722,0.398141
1137,31,21,97.3611,0.967843
1138,31,22,77.5,0.706677
1139,31,23,98.0556,0.977996
1140,31,24,98.0556,0.977523
1141,31,25,98.0556,0.977523
1142,31,26,50.9722,0.398141
1143,31,27,98.0556,0.977523
1144,31,28,73.75,0.700935
1145,31,29,50.4167,0.386091
1146,31,30,97.5,0.972855
1147,31,31,99.0278,0.98933
1148,31,32,98.3333,0.980797
1149,31,33,89.8611,0.879311
1150,31,34,97.3611,0.963215
1151,31,35,99.0278,0.98993
1152,32,0,97.5,0.972855
1153,32,1,99.0278,0.988905
1154,32,2,89.8611,0.879311
1155,32,3,64.3056,0.567434
1156,32,4,98.3333,0.980724
1157,32,5,89.8611,0.879311
1158,32,6,98.3333,0.980797
1159,32,7,99.0278,0.987919
1160,32,8,96.9444,0.962726
1161,32,9,89.8611,0.879311
1162,32,10,98.0556,0.977523
1163,32,11,89.8611,0.879311
1164,32,12,43.75,0.301771
1165,32,13,99.0278,0.98933
1166,32,14,99.0278,0.988779
1167,32,15,98.3333,0.980797
1168,32,16,75.0,0.672317
1169,32,17,50.9722,0.398141
1170,32,18,98.0556,0.977523
1171,32,19,50.9722,0.398141
1172,32,20,99.0278,0.987919
1173,32,21,98.0556,0.977523
1174,32,22,50.9722,0.398141
1175,32,23,98.0556,0.977523
1176,32,24,98.0556,0.977523
1177,32,25,98.0556,0.977523
1178,32,26,61.25,0.53356
1179,32,27,50.2778,0.377007
1180,32,28,98.0556,0.977996
1181,32,29,99.0278,0.989942
1182,32,30,99.0278,0.98933
1183,32,31,93.3333,0.909433
1184,32,32,98.3333,0.980797
1185,32,33,45.0,0.339953
1186,32,34,98.3333,0.980797
1187,32,35,89.8611,0.879311
1188,33,0,98.0556,0.977523
1189,33,1,89.8611,0.879311
1190,33,2,99.0278,0.990278
1191,33,3,99.0278,0.98933
1192,33,4,98.3333,0.980724
1193,33,5,85.4167,0.794019
1194,33,6,98.3333,0.980797
1195,33,7,43.0556,0.284506
1196,33,8,98.0556,0.977996
1197,33,9,44.8611,0.303935
1198,33,10,89.8611,0.879311
1199,33,11,86.3889,0.826562
1200,33,12,98.3333,0.980797
1201,33,13,89.8611,0.879311
1202,33,14,99.0278,0.988779
1203,33,15,62.0833,0.519296
1204,33,16,98.0556,0.977523
1205,33,17,50.9722,0.398141
1206,33,18,50.9722,0.398141
1207,33,19,69.1667,0.619179
1208,33,20,98.0556,0.977523
1209,33,21,50.9722,0.398141
1210,33,22,98.0556,0.977523
1211,33,23,89.1667,0.867776
1212,33,24,50.9722,0.398141
1213,33,25,50.9722,0.398141
1214,33,26,98.0556,0.977523
1215,33,27,99.0278,0.989415
1216,33,28,84.7222,0.807377
1217,33,29,99.0278,0.987919
1218,33,30,93.75,0.912477
1219,33,31,99.0278,0.988208
1220,33,32,99.0278,0.990278
1221,33,33,99.0278,0.98933
1222,33,34,98.0556,0.977523
1223,33,35,99.0278,0.988779
1224,34,0,98.3333,0.980724
1225,34,1,50.9722,0.398141
1226,34,2,99.0278,0.98993
1227,34,3,99.0278,0.988779
1228,34,4,99.0278,0.989007
1229,34,5,89.8611,0.879311
1230,34,6,93.4722,0.914839
1231,34,7,99.0278,0.987919
1232,34,8,99.0278,0.98933
1233,34,9,99.0278,0.98993
1234,34,10,99.0278,0.987919
1235,34,11,89.8611,0.879311
1236,34,12,89.8611,0.879311
1237,34,13,69.1667,0.619179
1238,34,14,98.0556,0.977523
1239,34,15,50.9722,0.398141
1240,34,16,98.0556,0.977523
1241,34,17,98.0556,0.977523
1242,34,18,50.9722,0.398141
1243,34,19,98.0556,0.977523
1244,34,20,99.0278,0.989415
1245,34,21,98.0556,0.977523
1246,34,22,98.0556,0.977523
1247,34,23,50.9722,0.398141
1248,34,24,98.0556,0.977523
1249,34,25,50.9722,0.398141
1250,34,26,50.9722,0.398141
1251,34,27,64.4444,0.554264
1252,34,28,84.7222,0.807377
1253,34,29,89.8611,0.879311
1254,34,30,89.8611,0.879311
1255,34,31,99.0278,0.98933
1256,34,32,89.8611,0.879311
1257,34,33,99.0278,0.987919
1258,34,34,99.0278,0.989007
1259,34,35,99.0278,0.987919
1260,35,0,50.9722,0.398141
1261,35,1,99.0278,0.98933
1262,35,2,98.4722,0.982802
1263,35,3,96.5278,0.952669
1264,35,4,50.9722,0.398141
1265,35,5,76.6667,0.684009
1266,35,6,99.0278,0.98993
1267,35,7,98.3333,0.980724
1268,35,8,98.0556,0.977523
1269,35,9,98.3333,0.980724
1270,35,10,89.8611,0.879311
1271,35,11,99.0278,0.987919
1272,35,12,98.3333,0.980797
1273,35,13,97.0833,0.960535
1274,35,14,94.3056,0.93572
1275,35,15,98.3333,0.980797
1276,35,16,50.9722,0.398141
1277,35,17,99.0278,0.989115
1278,35,18,99.0278,0.98933
1279,35,19,65.2778,0.562116
1280,35,20,46.3889,0.35819
1281,35,21,97.5,0.972855
1282,35,22,93.75,0.912477
1283,35,23,96.9444,0.962726
1284,35,24,99.0278,0.990278
1285,35,25,90.8333,0.881419
1286,35,26,83.1944,0.764684
1287,35,27,99.0278,0.989007
1288,35,28,98.3333,0.980724
1289,35,29,82.0833,0.764232
1290,35,30,53.3333,0.455518
1291,35,31,69.1667,0.617434
1292,35,32,65.2778,0.562116
1293,35,33,99.0278,0.987919
1294,35,34,76.6667,0.684009
1295,35,35,98.0556,0.977523
